Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-04 00:00:00,281.795,282.239,281.063,281.699,489.309,488.002,486.404,487.905,0.768,1.336,0.661,0.922,0.0,0.196,0.331,0.05,0.577,0.072,-0.17,-0.175,-0.274,0.217,0.379,0.188,0.785,0.9,0.872,0.268,0.735,1404.6,4692.1,1568.1,7667.0,0.0,8.7,3.9,12.6,7679.7,7654.5,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.1,-1924.4,2500.6,4824.7,3234.1,10561.6,2.28,2.28,2.08,2.21,0.0,0.0,0.0,0.0,120.3,240.3,340.9,139.7,315.4
2024-07-04 00:01:00,282.014,282.385,281.157,281.852,489.686,488.116,486.721,488.175,0.796,1.35,0.65,0.932,0.0,0.204,0.333,0.047,0.584,0.074,-0.179,-0.173,-0.277,0.226,0.386,0.187,0.798,0.904,0.862,0.25,0.731,1404.6,4692.1,1568.1,7667.0,0.0,8.7,3.9,12.6,7679.7,7654.5,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.1,-1924.4,2500.6,4824.7,3234.1,10561.6,2.27,2.3,2.07,2.21,0.0,0.0,0.0,0.0,120.3,240.4,346.3,144.7,316.1
2024-07-04 00:02:00,282.005,282.314,281.176,281.832,489.603,488.056,486.738,488.132,0.819,1.373,0.65,0.947,0.0,0.21,0.336,0.046,0.593,0.075,-0.184,-0.172,-0.281,0.232,0.39,0.185,0.807,0.907,0.861,0.25,0.734,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.1,-1924.4,2500.6,4824.7,3234.1,10561.6,2.27,2.27,2.07,2.2,0.0,0.0,0.0,0.0,120.3,240.3,343.3,141.7,315.6
2024-07-04 00:03:00,282.173,282.5,281.243,281.972,490.008,488.27,486.891,488.39,0.438,0.643,0.636,0.572,0.0,0.055,0.103,0.045,0.203,-0.094,-0.135,-0.169,-0.398,0.123,0.183,0.183,0.489,0.447,0.561,0.248,0.415,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.1,-1924.4,2500.6,4824.7,3234.1,10561.6,2.31,2.3,2.11,2.24,0.0,0.0,0.0,0.0,120.3,240.3,345.9,145.5,315.5
2024-07-04 00:04:00,282.193,282.701,281.379,282.091,490.187,488.601,486.953,488.581,0.432,0.639,0.638,0.57,0.0,0.054,0.103,0.045,0.202,-0.093,-0.135,-0.17,-0.397,0.122,0.184,0.184,0.489,0.444,0.56,0.244,0.412,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.3,2.3,2.12,2.24,0.0,0.0,0.0,0.0,120.4,240.4,57.8,164.5,312.2
2024-07-04 00:05:00,282.014,282.396,281.127,281.845,489.742,488.094,486.646,488.161,0.434,0.644,0.643,0.574,0.0,0.055,0.106,0.048,0.208,-0.093,-0.133,-0.171,-0.398,0.122,0.183,0.183,0.489,0.447,0.578,0.262,0.426,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.27,2.28,2.1,2.22,0.0,0.0,0.0,0.0,120.3,240.4,59.2,181.6,318.4
2024-07-04 00:06:00,281.273,281.675,280.329,281.092,488.51,486.816,485.272,486.866,0.39,0.543,0.636,0.523,0.0,0.029,0.086,0.044,0.159,-0.095,-0.114,-0.167,-0.376,0.109,0.153,0.18,0.443,0.263,0.562,0.242,0.358,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.3,2.3,2.1,2.23,0.0,0.0,0.0,0.0,120.3,240.4,59.3,171.0,315.7
2024-07-04 00:07:00,281.044,281.55,280.154,280.916,488.152,486.659,484.871,486.561,0.395,0.537,0.619,0.517,0.0,0.03,0.081,0.041,0.152,-0.096,-0.116,-0.163,-0.374,0.111,0.152,0.175,0.437,0.271,0.534,0.234,0.347,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.24,2.23,2.09,2.19,0.0,0.0,0.0,0.0,120.3,240.4,71.4,172.3,315.8
2024-07-04 00:08:00,281.064,281.7,280.248,281.004,488.373,486.893,484.881,486.716,0.395,0.538,0.625,0.519,0.0,0.029,0.087,0.046,0.163,-0.096,-0.113,-0.168,-0.376,0.11,0.154,0.179,0.443,0.266,0.568,0.258,0.367,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.24,2.26,2.1,2.2,0.0,0.0,0.0,0.0,120.4,240.4,71.4,171.1,316.0
2024-07-04 00:09:00,280.855,281.549,280.174,280.859,488.05,486.687,484.692,486.477,0.378,0.618,0.803,0.6,0.0,0.025,0.092,0.047,0.164,-0.094,-0.111,-0.172,-0.377,0.106,0.151,0.182,0.44,0.238,0.604,0.259,0.373,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.6,2.29,2.29,2.08,2.22,0.0,0.0,0.0,0.0,120.3,240.4,73.5,159.8,308.0
2024-07-04 00:10:00,280.919,281.695,280.274,280.963,488.137,486.96,484.805,486.634,0.378,0.532,0.644,0.518,0.0,0.025,0.09,0.046,0.162,-0.094,-0.11,-0.172,-0.377,0.106,0.153,0.185,0.444,0.236,0.591,0.251,0.364,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.7,2.26,2.26,2.05,2.19,0.0,0.0,0.0,0.0,120.3,240.4,73.9,169.8,318.8
2024-07-04 00:11:00,280.809,281.522,280.24,280.857,487.919,486.705,484.745,486.456,0.368,0.529,0.661,0.519,0.0,0.021,0.089,0.045,0.155,-0.093,-0.109,-0.174,-0.376,0.103,0.15,0.187,0.441,0.207,0.593,0.239,0.352,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.1,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.7,2.28,2.28,2.06,2.21,0.0,0.0,0.0,0.0,120.3,240.4,75.5,169.6,317.3
2024-07-04 00:12:00,280.992,281.729,280.419,281.047,488.105,486.99,485.186,486.76,0.369,0.565,0.747,0.56,0.0,0.021,0.094,0.049,0.164,-0.094,-0.107,-0.177,-0.378,0.104,0.15,0.188,0.441,0.201,0.626,0.263,0.372,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.5,3398.2,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.7,2.29,2.29,2.07,2.21,0.0,0.0,0.0,0.0,120.3,240.4,75.1,169.6,317.4
2024-07-04 00:13:00,281.249,281.977,280.746,281.324,488.459,487.558,485.759,487.259,0.37,0.499,0.614,0.494,0.0,0.021,0.095,0.05,0.166,-0.094,-0.107,-0.178,-0.379,0.104,0.151,0.189,0.444,0.204,0.628,0.265,0.374,1404.6,4692.2,1568.1,7667.1,0.0,8.7,3.9,12.6,7679.8,7654.6,1349.2,116.7,7.1,1473.3,352.0,613.9,2430.6,3398.2,4872.2,-1924.5,2500.6,4824.7,3234.1,10561.7,2.27,2.28,2.07,2.21,0.0,0.0,0.0,0.0,120.3,240.3,75.6,169.4,317.5
