Time,V1,V2,V3,Vnavg_V,V12,V23,V31,VIavg_V,I1,I2,I3,Iavg_A,In,P1,P2,P3,Psum_kW,Q1,Q2,Q3,Qsum_kvar,S1,S2,S3,Ssum_kVA,PF1,PF2,PF3,PF,EPa_IMP_kWh,EPb_IMP_kWh,EPc_IMP_kWh,EP_IMP_kWh,EPa_EXP_kWh,EPb_EXP_kWh,EPc_EXP_kWh,EP_EXP_kWh,EP_TOTAL_kWh,EP_NET_kWh,EQa_IMP_kvarh,EQb_IMP_kvarh,EQc_IMP_kvarh,EQ_IMP_kvarh,EQa_EXP_kvarh,EQb_EXP_kvarh,EQc_EXP_kvarh,EQ_EXP_kvarh,EQ_TOTAL_kvarh,EQ_NET_kvarh,ESa_kVAh,ESb_kVAh,ESc_kVAh,ES_kVAh,THD_Va,THD_Vb,THD_Vc,THD_Vavg,THD_Ia,THD_Ib,THD_Ic,THD_Iavg,Ang_Vb,Ang_Vc,Ang_Ia,Ang_Ib,Ang_Ic
2024-07-24 00:00:00,285.462,285.522,284.219,285.068,495.316,493.454,492.496,493.755,0.864,1.41,0.633,0.969,0.0,0.22,0.347,0.044,0.61,0.085,-0.187,-0.17,-0.271,0.245,0.402,0.184,0.831,0.899,0.861,0.237,0.734,1824.0,5176.2,1991.3,8993.7,0.0,8.7,3.9,12.6,9006.4,8981.2,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.7,3054.3,5416.1,3834.7,12307.3,2.42,2.39,2.34,2.38,0.0,0.0,0.0,0.0,120.3,240.3,335.6,151.4,314.2
2024-07-24 00:01:00,285.659,285.8,284.278,285.246,495.801,493.714,492.602,494.039,0.438,0.646,0.615,0.566,0.0,0.059,0.101,0.042,0.202,-0.094,-0.139,-0.166,-0.398,0.126,0.187,0.178,0.491,0.472,0.539,0.233,0.411,1824.0,5176.2,1991.3,8993.7,0.0,8.7,3.9,12.6,9006.4,8981.2,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.7,3054.3,5416.1,3834.7,12307.3,2.39,2.33,2.28,2.33,0.0,0.0,0.0,0.0,120.3,240.3,53.5,172.6,314.8
2024-07-24 00:02:00,285.821,286.025,284.617,285.488,496.187,494.2,493.115,494.501,0.441,0.647,0.617,0.568,0.0,0.059,0.098,0.04,0.198,-0.094,-0.14,-0.164,-0.398,0.126,0.186,0.176,0.488,0.47,0.53,0.229,0.406,1824.0,5176.2,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.7,3054.3,5416.1,3834.7,12307.3,2.36,2.32,2.28,2.32,0.0,0.0,0.0,0.0,120.3,240.3,53.7,172.1,315.1
2024-07-24 00:03:00,285.922,286.076,284.678,285.559,496.266,494.349,493.255,494.623,0.445,0.649,0.616,0.57,0.0,0.059,0.101,0.043,0.203,-0.094,-0.138,-0.166,-0.399,0.126,0.186,0.179,0.492,0.47,0.54,0.24,0.413,1824.0,5176.2,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.7,3054.3,5416.1,3834.7,12307.3,2.37,2.34,2.28,2.33,0.0,0.0,0.0,0.0,120.3,240.3,54.3,171.6,314.4
2024-07-24 00:04:00,283.632,283.808,282.371,283.27,492.305,490.328,489.231,490.622,0.406,0.538,0.612,0.518,0.0,0.033,0.088,0.046,0.167,-0.097,-0.115,-0.166,-0.378,0.114,0.156,0.175,0.445,0.292,0.563,0.261,0.375,1824.0,5176.3,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.3,2.42,2.37,2.27,2.35,0.0,0.0,0.0,0.0,120.3,240.3,68.9,172.1,314.5
2024-07-24 00:05:00,283.223,283.542,282.138,282.968,491.716,489.944,488.731,490.13,0.396,0.539,0.626,0.52,0.0,0.03,0.086,0.044,0.16,-0.097,-0.114,-0.167,-0.378,0.112,0.155,0.18,0.447,0.27,0.552,0.244,0.357,1824.0,5176.3,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.4,2.47,2.44,2.23,2.38,0.0,0.0,0.0,0.0,120.3,240.3,71.2,171.6,315.4
2024-07-24 00:06:00,282.974,283.304,281.997,282.758,491.28,489.551,488.427,489.753,0.396,0.541,0.626,0.521,0.0,0.03,0.088,0.046,0.164,-0.096,-0.113,-0.169,-0.378,0.112,0.155,0.181,0.449,0.268,0.568,0.253,0.366,1824.0,5176.3,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.4,2.46,2.45,2.23,2.38,0.0,0.0,0.0,0.0,120.3,240.3,71.3,171.2,315.2
2024-07-24 00:07:00,282.788,283.307,281.993,282.696,491.02,489.76,488.183,489.654,0.395,0.537,0.628,0.52,0.0,0.029,0.088,0.046,0.163,-0.097,-0.112,-0.169,-0.378,0.112,0.155,0.182,0.448,0.263,0.567,0.255,0.365,1824.0,5176.3,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.8,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.4,2.45,2.45,2.22,2.37,0.0,0.0,0.0,0.0,120.3,240.3,71.4,171.1,315.5
2024-07-24 00:08:00,282.651,283.113,281.876,282.547,490.661,489.419,488.026,489.369,0.39,0.646,0.809,0.615,0.0,0.029,0.088,0.045,0.161,-0.096,-0.113,-0.168,-0.377,0.111,0.153,0.178,0.443,0.262,0.57,0.251,0.364,1824.0,5176.3,1991.3,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.4,2.44,2.44,2.22,2.37,0.0,0.0,0.0,0.0,120.3,240.3,71.3,170.8,314.3
2024-07-24 00:09:00,283.113,283.695,282.445,283.084,491.624,490.577,488.757,490.32,0.758,1.322,0.652,0.91,0.0,0.189,0.329,0.045,0.562,0.079,-0.165,-0.174,-0.26,0.214,0.377,0.187,0.778,0.88,0.872,0.24,0.722,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.3,-2261.8,3054.3,5416.1,3834.7,12307.4,2.43,2.42,2.21,2.36,0.0,0.0,0.0,0.0,120.3,240.4,335.8,141.8,315.7
2024-07-24 00:10:00,283.225,283.729,282.358,283.104,491.81,490.383,488.853,490.349,0.809,1.368,0.649,0.942,0.0,0.203,0.337,0.042,0.582,0.082,-0.177,-0.174,-0.269,0.229,0.39,0.185,0.804,0.886,0.864,0.227,0.724,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.3,-2261.8,3054.3,5416.2,3834.7,12307.4,2.44,2.43,2.23,2.36,0.0,0.0,0.0,0.0,120.3,240.3,340.6,140.1,316.7
2024-07-24 00:11:00,283.574,284.243,282.8,283.539,492.613,491.266,489.457,491.112,0.831,1.385,0.64,0.952,0.0,0.21,0.347,0.047,0.604,0.083,-0.181,-0.177,-0.275,0.235,0.398,0.188,0.821,0.894,0.872,0.251,0.736,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.3,5416.2,3834.7,12307.4,2.42,2.42,2.23,2.36,0.0,0.0,0.0,0.0,120.3,240.4,334.0,150.2,316.3
2024-07-24 00:12:00,283.243,283.807,282.387,283.145,491.871,490.454,488.878,490.401,0.843,1.403,0.647,0.964,0.0,0.216,0.344,0.043,0.603,0.082,-0.188,-0.174,-0.279,0.24,0.401,0.186,0.827,0.899,0.859,0.232,0.73,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.4,2.43,2.42,2.23,2.36,0.0,0.0,0.0,0.0,120.3,240.4,335.4,149.1,314.6
2024-07-24 00:13:00,284.041,284.524,282.988,283.851,493.361,491.511,490.078,491.65,0.431,0.655,0.626,0.571,0.0,0.056,0.107,0.043,0.207,-0.091,-0.137,-0.171,-0.399,0.122,0.188,0.182,0.493,0.46,0.569,0.237,0.419,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.4,2.46,2.44,2.28,2.39,0.0,0.0,0.0,0.0,120.3,240.3,54.6,170.5,316.6
2024-07-24 00:14:00,283.189,283.574,282.192,282.985,491.59,490.103,488.706,490.133,0.437,0.648,0.614,0.566,0.0,0.058,0.102,0.043,0.202,-0.093,-0.138,-0.167,-0.397,0.124,0.186,0.18,0.49,0.466,0.546,0.238,0.413,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.4,2.45,2.44,2.3,2.4,0.0,0.0,0.0,0.0,120.3,240.4,54.0,170.1,314.2
2024-07-24 00:15:00,283.987,284.391,282.964,283.781,493.053,491.541,489.953,491.516,0.438,0.652,0.618,0.57,0.0,0.058,0.102,0.042,0.202,-0.093,-0.138,-0.166,-0.397,0.124,0.187,0.179,0.49,0.469,0.545,0.236,0.413,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.5,2.4,2.42,2.27,2.36,0.0,0.0,0.0,0.0,120.3,240.3,54.5,173.0,315.7
2024-07-24 00:16:00,283.798,284.118,282.835,283.584,492.657,491.197,489.781,491.212,0.399,0.542,0.621,0.521,0.0,0.032,0.082,0.042,0.156,-0.097,-0.116,-0.164,-0.377,0.113,0.154,0.177,0.444,0.279,0.534,0.24,0.352,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.2,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.5,2.41,2.42,2.28,2.37,0.0,0.0,0.0,0.0,120.3,240.3,69.1,171.6,315.3
2024-07-24 00:17:00,283.691,284.168,282.76,283.54,492.598,491.166,489.471,491.078,0.394,0.54,0.617,0.517,0.0,0.031,0.088,0.046,0.165,-0.096,-0.114,-0.168,-0.378,0.112,0.157,0.18,0.449,0.277,0.56,0.253,0.366,1824.0,5176.3,1991.4,8993.8,0.0,8.7,3.9,12.6,9006.5,8981.3,1354.6,116.7,7.1,1478.7,445.3,721.8,2572.1,3740.9,5220.4,-2261.8,3054.4,5416.2,3834.7,12307.5,2.43,2.43,2.3,2.39,0.0,0.0,0.0,0.0,120.3,240.4,70.1,171.8,315.3
